Line, Text, Length, Word, Foot, Half-line
145,"δο",short,4,3,hemi1,Agamemnon
145,"με",short,4,3,hemi1,Agamemnon
145,"νεὺς",long,4,4,hemi1,Agamemnon
145,"ἢ",long,5,4,hemi1,Agamemnon
145,"δῖ",long,6,5,hemi1,Agamemnon
145,"ος",short,6,5,hemi1,Agamemnon
145,"Ὀ",short,7,5,hemi1,Agamemnon
145,"δυσ",long,7,6,hemi1,Agamemnon
145,"σεὺς",long,7,6,hemi1,Agamemnon
146,"ἠ",long,1,1,hemi1,Agamemnon
146,"ὲ",short,1,1,hemi1,Agamemnon
146,"σὺ",short,2,1,hemi1,Agamemnon
146,"Πη",long,3,2,hemi1,Agamemnon
146,"λε",short,3,2,hemi1,Agamemnon
146,"ΐ",short,3,2,hemi1,Agamemnon
146,"δη",long,3,3,hemi1,Agamemnon
146,"πάν",long,4,3,hemi2,Agamemnon
146,"των",long,4,4,hemi2,Agamemnon
146,"ἐκ",long,5,4,hemi2,Agamemnon
146,"πα",long,5,5,hemi2,Agamemnon
146,"γλό",short,5,5,hemi2,Agamemnon
146,"τατ’",short,5,5,hemi2,Agamemnon
146,"ἀν",long,6,6,hemi2,Agamemnon
146,"δρῶν,",long,6,6,hemi2,Agamemnon
147,"ὄφρ’",long,1,1,hemi1,Agamemnon
147,"ἥ",long,2,1,hemi1,Agamemnon
147,"μιν",long,2,2,hemi1,Agamemnon
147,"ἑ",short,3,2,hemi1,Agamemnon
147,"κά",short,3,2,hemi1,Agamemnon
147,"ερ",long,3,3,hemi1,Agamemnon
147,"γον",short,3,3,hemi1,Agamemnon
147,"ἱ",short,4,3,hemi2,Agamemnon
147,"λάσ",long,4,4,hemi2,Agamemnon
147,"σε",short,4,4,hemi2,Agamemnon
147,"αι",short,4,4,hemi2,Agamemnon
147,"ἱ",long,5,5,hemi2,Agamemnon
147,"ε",short,5,5,hemi2,Agamemnon
147,"ρὰ",short,5,5,hemi2,Agamemnon
147,"ῥέ",long,6,6,hemi2,Agamemnon
147,"ξας.",long,6,6,hemi2,Agamemnon
148,"τὸν",long,1,1,hemi1,
148,"δ’ἄρ’",short,2,1,hemi1,
148,"ὑ",short,3,1,hemi1,
148,"πό",long,3,2,hemi1,
148,"δρα",short,3,2,hemi1,
148,"ἰ",short,4,2,hemi1,
148,"δὼν",long,4,3,hemi1,
148,"προ",short,5,3,hemi2,
148,"σέ",short,5,3,hemi2,
148,"φη",long,5,4,hemi2,
148,"πό",short,6,4,hemi2,
148,"δας",short,6,4,hemi2,
148,"ὠ",long,7,5,hemi2,
148,"κὺς",short,7,5,hemi2,
148,"Ἀ",short,8,5,hemi2,
148,"χιλ",long,8,6,hemi2,
148,"λεύς·",long,8,6,hemi2,
149,"’ὤ",long,1,1,hemi1,Achilles
149,"μοι",short,2,1,hemi1,Achilles
149,"ἀ",short,3,1,hemi1,Achilles
149,"ναι",long,3,2,hemi1,Achilles
149,"δεί",long,3,2,hemi1,Achilles
149,"ην",long,3,3,hemi1,Achilles
149,"ἐ",short,4,3,hemi2,Achilles
149,"πι",short,4,3,hemi2,Achilles
149,"ει",long,4,4,hemi2,Achilles
149,"μέ",short,4,4,hemi2,Achilles
149,"νε",short,4,4,hemi2,Achilles
149,"κερ",long,5,5,hemi2,Achilles
149,"δα",short,5,5,hemi2,Achilles
149,"λε",short,5,5,hemi2,Achilles
149,"όφ",long,5,6,hemi2,Achilles
149,"ρον",long,5,6,hemi2,Achilles
150,"πῶς",long,1,1,hemi1,Achilles
150,"τίς",long,2,1,hemi1,Achilles
150,"τοι",long,3,2,hemi1,Achilles
150,"πρόφ",long,4,2,hemi1,Achilles
150,"ρων",long,4,3,hemi1,Achilles
150,"ἔ",short,5,3,hemi2,Achilles
150,"πε",short,5,3,hemi2,Achilles
150,"σιν",long,5,4,hemi2,Achilles
150,"πεί",long,6,4,hemi2,Achilles
150,"θη",long,6,5,hemi2,Achilles
150,"ται",short,6,5,hemi2,Achilles
150,"Ἀ",short,7,5,hemi2,Achilles
150,"χαι",long,7,6,hemi2,Achilles
150,"ῶν",long,7,6,hemi2,Achilles
151,"ἢ",long,1,1,hemi1,Achilles
151,"ὁ",short,2,1,hemi1,Achilles
151,"δὸν",short,2,1,hemi1,Achilles
151,"ἐλ",long,3,2,hemi1,Achilles
151,"θέ",short,3,2,hemi1,Achilles
151,"με",short,3,2,hemi1,Achilles
151,"ναι",long,3,3,hemi1,Achilles
151,"ἢ",long,4,3,hemi2,Achilles
151,"ἀν",long,5,4,hemi2,Achilles
151,"δρά",short,5,4,hemi2,Achilles
151,"σιν",short,5,4,hemi2,Achilles
151,"ἶ",long,6,5,hemi2,Achilles
151,"φι",short,6,5,hemi2,Achilles
151,"μά",short,7,5,hemi2,Achilles
151,"χεσ",long,7,6,hemi2,Achilles
151,"θαι;",long,7,6,hemi2,Achilles
152,"οὐ",long,1,1,hemi1,Achilles
152,"γὰρ",short,2,1,hemi1,Achilles
152,"ἐ",short,3,1,hemi1,Achilles
152,"γὼ",long,3,2,hemi1,Achilles
152,"Τρώ",long,4,2,hemi1,Achilles
152,"ων",long,4,3,hemi1,Achilles
152,"ἕ",short,5,3,hemi2,Achilles
152,"νεκ’",short,5,3,hemi2,Achilles
152,"ἤ",long,6,4,hemi2,Achilles
152,"λυ",short,6,4,hemi2,Achilles
152,"θον",short,6,4,hemi2,Achilles
152,"αἰχ",long,7,5,hemi2,Achilles
152,"μη",long,7,5,hemi2,Achilles
152,"τά",long,7,6,hemi2,Achilles
152,"ων",long,7,6,hemi2,Achilles
153,"δεῦ",long,1,1,hemi1,Achilles
153,"ρο",short,1,1,hemi1,Achilles
153,"μα",short,2,1,hemi1,Achilles
153,"χη",long,2,2,hemi1,Achilles
153,"σό",short,2,2,hemi1,Achilles
153,"με",short,2,2,hemi1,Achilles
153,"νος,",long,2,3,hemi1,Achilles
153,"ἐ",short,3,3,hemi2,Achilles
153,"πεὶ",short,3,3,hemi2,Achilles
153,"οὔ",long,4,4,hemi2,Achilles
153,"τί",short,5,4,hemi2,Achilles
153,"μοι",short,6,4,hemi2,Achilles
153,"αἴ",long,7,5,hemi2,Achilles
153,"τι",short,7,5,hemi2,Achilles
153,"οί",short,7,5,hemi2,Achilles
153,"εἰ",long,8,6,hemi2,Achilles
153,"σιν·",long,8,6,hemi2,Achilles
154,"οὐ",long,1,1,hemi1,Achilles
154,"γὰρ",long,2,1,hemi1,Achilles
154,"πώ",long,3,2,hemi1,Achilles
154,"ποτ’",short,3,2,hemi1,Achilles
154,"ἐ",short,4,2,hemi1,Achilles
154,"μὰς",long,4,3,hemi1,Achilles
154,"βοῦς",long,5,3,hemi2,Achilles
154,"ἤ",long,6,4,hemi2,Achilles
154,"λα",short,6,4,hemi2,Achilles
154,"σαν",short,6,4,hemi2,Achilles
154,"οὐ",long,7,5,hemi2,Achilles
154,"δὲ",short,7,5,hemi2,Achilles
154,"μὲν",short,8,5,hemi2,Achilles
154,"ἵπ",long,9,6,hemi2,Achilles
154,"πους,",long,9,6,hemi2,Achilles
155,"οὐ",long,1,1,hemi1,Achilles
155,"δέ",short,1,1,hemi1,Achilles
155,"ποτ’",short,2,1,hemi1,Achilles
155,"ἐν",long,3,2,hemi1,Achilles
155,"Φθί",long,4,2,hemi1,Achilles
155,"ῃ",long,4,3,hemi1,Achilles
155,"ἐ",short,5,3,hemi2,Achilles
155,"ρι",short,5,3,hemi2,Achilles
155,"βώ",long,5,4,hemi2,Achilles
155,"λα",short,5,4,hemi2,Achilles
155,"κι",short,5,4,hemi2,Achilles
155,"βω",long,6,5,hemi2,Achilles
155,"τι",short,6,5,hemi2,Achilles
155,"α",short,6,5,hemi2,Achilles
155,"νεί",long,6,6,hemi2,Achilles
155,"ρῃ",long,6,6,hemi2,Achilles
156,"καρ",long,1,1,hemi1,Achilles
156,"πὸν",short,1,1,hemi1,Achilles
156,"ἐ",short,2,1,hemi1,Achilles
156,"δη",long,2,2,hemi1,Achilles
156,"λή",long,2,2,hemi1,Achilles
156,"σαντ’,",long,2,3,hemi1,Achilles
156,"ἐ",short,3,3,hemi2,Achilles
156,"πεὶ",short,3,3,hemi2,Achilles
156,"ἦ",long,4,4,hemi2,Achilles
156,"μά",short,5,4,hemi2,Achilles
156,"λα",short,5,4,hemi2,Achilles
156,"πολ",long,6,5,hemi2,Achilles
156,"λὰ",short,6,5,hemi2,Achilles
156,"με",short,7,5,hemi2,Achilles
156,"τα",long,7,6,hemi2,Achilles
156,"ξὺ",long,7,6,hemi2,Achilles
157,"οὔ",long,1,1,hemi1,Achilles
157,"ρε",short,1,1,hemi1,Achilles
157,"ά",short,1,1,hemi1,Achilles
157,"τε",long,2,2,hemi1,Achilles
157,"σκι",short,3,2,hemi1,Achilles
157,"ό",short,3,2,hemi1,Achilles
157,"εν",long,3,3,hemi1,Achilles
157,"τα",short,3,3,hemi1,Achilles
157,"θά",short,4,3,hemi2,Achilles
157,"λασ",long,4,4,hemi2,Achilles
157,"σά",short,4,4,hemi2,Achilles
157,"τε",short,5,4,hemi2,Achilles
157,"ἠ",long,6,5,hemi2,Achilles
157,"χή",long,6,5,hemi2,Achilles
157,"εσ",long,6,6,hemi2,Achilles
157,"σα·",long,6,6,hemi2,Achilles
158,"ἀλ",long,1,1,hemi1,Achilles
158,"λὰ",short,1,1,hemi1,Achilles
158,"σοὶ",short,2,1,hemi1,Achilles
158,"ὦ",long,3,2,hemi1,Achilles
158,"μέγ’",short,4,2,hemi1,Achilles
158,"ἀ",short,5,2,hemi1,Achilles
158,"ναι",long,5,3,hemi1,Achilles
158,"δὲς",short,5,3,hemi1,Achilles
158,"ἅμ’",short,6,3,hemi2,Achilles
158,"ἑ",long,7,4,hemi2,Achilles
158,"σπό",short,7,4,hemi2,Achilles
158,"μεθ’",short,7,4,hemi2,Achilles
158,"ὄφ",long,8,5,hemi2,Achilles
158,"ρα",short,8,5,hemi2,Achilles
158,"σὺ",short,9,5,hemi2,Achilles
158,"χαί",long,10,6,hemi2,Achilles
158,"ρῃς,",long,10,6,hemi2,Achilles
159,"τι",long,1,1,hemi1,Achilles
159,"μὴν",long,1,1,hemi1,Achilles
159,"ἀρ",long,2,2,hemi1,Achilles
159,"νύ",short,2,2,hemi1,Achilles
159,"με",short,2,2,hemi1,Achilles
159,"νοι",long,2,3,hemi1,Achilles
159,"Με",short,3,3,hemi2,Achilles
159,"νε",short,3,3,hemi2,Achilles
159,"λά",long,3,4,hemi2,Achilles
159,"ῳ",long,3,4,hemi2,Achilles
159,"σοί",long,4,5,hemi2,Achilles
159,"τε",short,5,5,hemi2,Achilles
159,"κυ",short,6,5,hemi2,Achilles
159,"νῶ",long,6,6,hemi2,Achilles
159,"πα",long,6,6,hemi2,Achilles
160,"πρὸς",long,1,1,hemi1,Achilles
160,"Τρώ",long,2,1,hemi1,Achilles
160,"ων·",long,2,2,hemi1,Achilles
160,"τῶν",long,3,2,hemi1,Achilles
160,"οὔ",long,4,3,hemi1,Achilles
160,"τι",short,5,3,hemi1,Achilles
160,"με",short,6,3,hemi2,Achilles
160,"τα",long,6,4,hemi2,Achilles
160,"τρέ",short,6,4,hemi2,Achilles
160,"πῃ",short,6,4,hemi2,Achilles
160,"οὐδ’",long,7,5,hemi2,Achilles
160,"ἀ",short,8,5,hemi2,Achilles
160,"λε",short,8,5,hemi2,Achilles
160,"γί",long,8,6,hemi2,Achilles
160,"ζεις·",long,8,6,hemi2,Achilles
161,"καὶ",long,1,1,hemi1,Achilles
161,"δή",long,2,1,hemi1,Achilles
161,"μοι",long,3,2,hemi1,Achilles
161,"γέ",short,4,2,hemi1,Achilles
161,"ρας",short,4,2,hemi1,Achilles
161,"αὐ",long,5,3,hemi1,Achilles
161,"τὸς",short,5,3,hemi1,Achilles
161,"ἀ",short,6,3,hemi2,Achilles
161,"φαι",long,6,4,hemi2,Achilles
161,"ρή",long,6,4,hemi2,Achilles
161,"σεσ",long,6,5,hemi2,Achilles
161,"θαι",short,6,5,hemi2,Achilles
161,"ἀ",short,7,5,hemi2,Achilles
161,"πει",long,7,6,hemi2,Achilles
161,"λεῖς,",long,7,6,hemi2,Achilles
162,"ᾧ",long,1,1,hemi1,Achilles
162,"ἔ",short,2,1,hemi1,Achilles
162,"πι",short,2,1,hemi1,Achilles
162,"πολ",long,3,2,hemi1,Achilles
162,"λὰ",short,3,2,hemi1,Achilles
162,"μό",short,4,2,hemi1,Achilles
162,"γη",long,4,3,hemi1,Achilles
162,"σα,",short,4,3,hemi1,Achilles
162,"δό",short,5,3,hemi2,Achilles
162,"σαν",long,5,4,hemi2,Achilles
162,"δέ",short,6,4,hemi2,Achilles
162,"μοι",short,7,4,hemi2,Achilles
162,"υἷ",long,8,5,hemi2,Achilles
162,"ες",short,8,5,hemi2,Achilles
162,"Ἀ",short,9,5,hemi2,Achilles
162,"χαι",long,9,6,hemi2,Achilles
162,"ῶν.",long,9,6,hemi2,Achilles
163,"οὐ",long,1,1,hemi1,Achilles
163,"μὲν",long,2,1,hemi1,Achilles
163,"σοί",long,3,2,hemi1,Achilles
163,"πο",short,4,2,hemi1,Achilles
163,"τε",short,4,2,hemi1,Achilles
163,"ἶ",long,5,3,hemi1,Achilles
163,"σον",short,5,3,hemi1,Achilles
163,"ἔ",short,6,3,hemi2,Achilles
163,"χω",long,6,4,hemi2,Achilles
163,"γέ",short,7,4,hemi2,Achilles
163,"ρας",short,7,4,hemi2,Achilles
163,"ὁπ",long,8,5,hemi2,Achilles
163,"πότ’",short,8,5,hemi2,Achilles
163,"Ἀ",short,9,5,hemi2,Achilles
163,"χαι",long,9,6,hemi2,Achilles
163,"οὶ",long,9,6,hemi2,Achilles
164,"Τρώ",long,1,1,hemi1,Achilles
164,"ων",long,1,1,hemi1,Achilles
164,"ἐκ",long,2,2,hemi1,Achilles
164,"πέρ",long,2,2,hemi1,Achilles
164,"σωσ’",long,2,3,hemi1,Achilles
164,"εὖ",long,3,3,hemi2,Achilles
164,"ναι",long,4,4,hemi2,Achilles
164,"ό",short,4,4,hemi2,Achilles
164,"με",short,4,4,hemi2,Achilles
164,"νον",long,4,5,hemi2,Achilles
164,"πτο",short,5,5,hemi2,Achilles
164,"λί",short,5,5,hemi2,Achilles
164,"ε",long,5,6,hemi2,Achilles
164,"θρον·",long,5,6,hemi2,Achilles
165,"ἀλ",long,1,1,hemi1,Achilles
165,"λὰ",short,1,1,hemi1,Achilles
165,"τὸ",short,2,1,hemi1,Achilles
165,"μὲν",long,3,2,hemi1,Achilles
165,"πλεῖ",long,4,2,hemi1,Achilles
165,"ον",long,4,3,hemi1,Achilles
165,"πο",short,5,3,hemi2,Achilles
165,"λυ",short,5,3,hemi2,Achilles
165,"ά",long,5,4,hemi2,Achilles
165,"ϊ",long,5,4,hemi2,Achilles
165,"κος",long,5,5,hemi2,Achilles
165,"πο",short,6,5,hemi2,Achilles
165,"λέ",short,6,5,hemi2,Achilles
165,"μοι",long,6,6,hemi2,Achilles
165,"ο",long,6,6,hemi2,Achilles
166,"χεῖ",long,1,1,hemi1,Achilles
166,"ρες",short,1,1,hemi1,Achilles
166,"ἐ",short,2,1,hemi1,Achilles
166,"μαὶ",long,2,2,hemi1,Achilles
166,"δι",short,3,2,hemi1,Achilles
166,"έ",short,3,2,hemi1,Achilles
166,"πουσ’·",long,3,3,hemi1,Achilles
166,"ἀ",short,4,3,hemi2,Achilles
166,"τὰρ",short,4,3,hemi2,Achilles
166,"ἤν",long,5,4,hemi2,Achilles
166,"πο",short,6,4,hemi2,Achilles
166,"τε",short,6,4,hemi2,Achilles
166,"δασ",long,7,5,hemi2,Achilles
166,"μὸς",short,7,5,hemi2,Achilles
166,"ἵ",short,8,5,hemi2,Achilles
166,"κη",long,8,6,hemi2,Achilles
166,"ται,",long,8,6,hemi2,Achilles
167,"σοὶ",long,1,1,hemi1,Achilles
167,"τὸ",short,2,1,hemi1,Achilles
167,"γέ",short,3,1,hemi1,Achilles
167,"ρας",long,3,2,hemi1,Achilles
167,"πο",short,4,2,hemi1,Achilles
167,"λὺ",short,4,2,hemi1,Achilles
167,"μεῖ",long,5,3,hemi1,Achilles
167,"ζον,",short,5,3,hemi1,Achilles
167,"ἐ",short,6,3,hemi2,Achilles
167,"γὼ",long,6,4,hemi2,Achilles
167,"δ’ὀ",short,7,4,hemi2,Achilles
167,"λί",short,7,4,hemi2,Achilles
167,"γον",long,7,5,hemi2,Achilles
167,"τε",short,8,5,hemi2,Achilles
167,"φί",short,9,5,hemi2,Achilles
167,"λον",long,9,6,hemi2,Achilles
167,"τε",long,10,6,hemi2,Achilles
168,"ἔρ",long,1,1,hemi1,Achilles
168,"χομ’",short,1,1,hemi1,Achilles
168,"ἔ",short,2,1,hemi1,Achilles
168,"χων",long,2,2,hemi1,Achilles
168,"ἐ",short,3,2,hemi1,Achilles
168,"πὶ",short,3,2,hemi1,Achilles
168,"νῆ",long,4,3,hemi1,Achilles
168,"ας,",short,4,3,hemi1,Achilles
168,"ἐ",short,5,3,hemi2,Achilles
168,"πεί",long,5,4,hemi2,Achilles
168,"κε",short,6,4,hemi2,Achilles
168,"κά",short,7,4,hemi2,Achilles
168,"μω",long,7,5,hemi2,Achilles
168,"πο",short,8,5,hemi2,Achilles
168,"λε",short,8,5,hemi2,Achilles
168,"μί",long,8,6,hemi2,Achilles
168,"ζων.",long,8,6,hemi2,Achilles
169,"νῦν",long,1,1,hemi1,Achilles
169,"δ’εἶ",long,2,1,hemi1,Achilles
169,"μι",long,2,2,hemi1,Achilles
169,"Φθί",long,3,2,hemi1,Achilles
169,"ην",long,3,3,hemi1,Achilles
169,"δ’,ἐ",short,4,3,hemi2,Achilles
169,"πεὶ",short,4,3,hemi2,Achilles
169,"ἦ",long,5,4,hemi2,Achilles
169,"πο",short,6,4,hemi2,Achilles
169,"λὺ",short,6,4,hemi2,Achilles
169,"φέρ",long,7,5,hemi2,Achilles
169,"τε",short,7,5,hemi2,Achilles
169,"ρόν",short,7,5,hemi2,Achilles
169,"ἐ",long,8,6,hemi2,Achilles
169,"στιν",long,8,6,hemi2,Achilles
170,"οἴ",long,1,1,hemi1,Achilles
170,"καδ’",short,1,1,hemi1,Achilles
170,"ἴ",short,2,1,hemi1,Achilles
170,"μεν",long,2,2,hemi1,Achilles
170,"σὺν",long,3,2,hemi1,Achilles
170,"νηυ",long,4,3,hemi1,Achilles
170,"σὶ",short,4,3,hemi1,Achilles
170,"κο",short,5,3,hemi2,Achilles
170,"ρω",long,5,4,hemi2,Achilles
170,"νί",short,5,4,hemi2,Achilles
170,"σιν,",short,5,4,hemi2,Achilles
170,"οὐ",long,6,5,hemi2,Achilles
170,"δέ",short,6,5,hemi2,Achilles
170,"σ’ὀ",short,7,5,hemi2,Achilles
170,"ΐ",long,7,6,hemi2,Achilles
170,"ω",long,7,6,hemi2,Achilles
171,"ἐν",long,1,1,hemi1,Achilles
171,"θάδ’",long,1,1,hemi1,Achilles
171,"ἄ",long,2,2,hemi1,Achilles
171,"τι",short,2,2,hemi1,Achilles
171,"μος",short,2,2,hemi1,Achilles
171,"ἐὼν",long,3,3,hemi2,Achilles
171,"ἄ",short,4,3,hemi2,Achilles
171,"φε",short,4,3,hemi2,Achilles
171,"νος",long,4,4,hemi2,Achilles
171,"καὶ",long,5,4,hemi2,Achilles
171,"πλοῦ",long,6,5,hemi2,Achilles
171,"τον",short,6,5,hemi2,Achilles
171,"ἀ",short,7,5,hemi2,Achilles
171,"φύ",long,7,6,hemi2,Achilles
171,"ξειν.",long,7,6,hemi2,Achilles
172,"τὸν",long,1,1,hemi1,
172,"δ’ἠ",long,2,1,hemi1,
172,"μεί",long,2,2,hemi1,
172,"βετ’",short,2,2,hemi1,
